Site,Date,Block,Treatment,Time,Weather,Video,Frames,nspectra,nchannels,scene_height,scene_width,scene_channels,timestamp_s,timestamp_us,frame_rate,exposure,gain,scene_exposure,scene_gain,camera_serial_id,edge_compute_serial_id,sdk_version,calibration,scene_dtype,spectra_dtype,description
Wytham,2024/06/26,B,DIST,13:01:30,Sunny / warm - some cloud later in session,Video,56,4384,96,2048,2432,3,975,481310,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,B,DIST,13:02:04,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,1009,484636,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,B,DIST,13:02:06,Sunny / warm - some cloud later in session,Video,49,4384,96,2048,2432,3,1011,984881,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:42:51,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9191,126342,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:42:57,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9197,626976,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:43:08,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9208,628050,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:43:14,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9214,128588,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:43:27,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9227,629907,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:45:02,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9322,139135,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:45:03,Sunny / warm - some cloud later in session,Video,28,4384,96,2048,2432,3,9323,639281,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:45:28,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9349,141765,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:45:29,Sunny / warm - some cloud later in session,Video,19,4384,96,2048,2432,3,9350,641911,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:45:47,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9367,143519,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:45:48,Sunny / warm - some cloud later in session,Video,19,4384,96,2048,2432,3,9368,643665,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:46:03,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9383,645128,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:46:04,Sunny / warm - some cloud later in session,Video,20,4384,96,2048,2432,3,9384,645225,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:46:21,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9401,646883,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:46:22,Sunny / warm - some cloud later in session,Video,22,4384,96,2048,2432,3,9403,147030,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:48:14,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9514,157854,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:48:15,Sunny / warm - some cloud later in session,Video,17,4384,96,2048,2432,3,9516,158049,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:48:32,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9532,159609,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:48:33,Sunny / warm - some cloud later in session,Video,29,4384,96,2048,2432,3,9533,659755,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:48:54,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9554,161755,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:48:56,Sunny / warm - some cloud later in session,Video,25,4384,96,2048,2432,3,9556,661999,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:49:16,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9576,663950,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:49:18,Sunny / warm - some cloud later in session,Video,24,4384,96,2048,2432,3,9578,664145,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:49:36,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9597,165949,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:49:39,Sunny / warm - some cloud later in session,Video,26,4384,96,2048,2432,3,9600,666290,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:54:36,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9896,194967,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:54:52,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9912,196507,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:55:01,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9921,697421,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:55:08,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9928,698094,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:55:20,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9940,199199,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:56:09,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,9989,203897,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:56:15,Sunny / warm - some cloud later in session,Video,31,4384,96,2048,2432,3,9995,704520,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:56:37,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,10017,206580,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:56:38,Sunny / warm - some cloud later in session,Video,21,4384,96,2048,2432,3,10018,706724,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:56:58,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,10038,208595,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:57:00,Sunny / warm - some cloud later in session,Video,33,4384,96,2048,2432,3,10041,208883,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:57:23,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,10063,210996,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:57:24,Sunny / warm - some cloud later in session,Video,31,4384,96,2048,2432,3,10064,711140,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:57:48,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,10088,213400,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,11:57:50,Sunny / warm - some cloud later in session,Video,24,4384,96,2048,2432,3,10091,213689,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:11:10,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,241,836835,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:11:13,Sunny / warm - some cloud later in session,Video,24,4384,96,2048,2432,3,245,337176,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:11:31,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,262,838880,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:11:33,Sunny / warm - some cloud later in session,Video,21,4384,96,2048,2432,3,266,339221,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:11:50,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,281,840731,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:11:51,Sunny / warm - some cloud later in session,Video,26,4384,96,2048,2432,3,283,840926,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:12:11,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,302,842776,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:12:12,Sunny / warm - some cloud later in session,Video,23,4384,96,2048,2432,3,304,842971,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:15:33,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,505,862624,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:15:35,Sunny / warm - some cloud later in session,Video,29,4384,96,2048,2432,3,507,362771,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:16:04,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,536,365605,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:16:06,Sunny / warm - some cloud later in session,Video,30,4384,96,2048,2432,3,538,865849,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:16:35,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,567,868677,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:16:37,Sunny / warm - some cloud later in session,Video,30,4384,96,2048,2432,3,569,868872,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:17:00,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,592,371062,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:17:01,Sunny / warm - some cloud later in session,Video,31,4384,96,2048,2432,3,593,871208,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:17:24,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,615,873347,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:17:25,Sunny / warm - some cloud later in session,Video,31,4384,96,2048,2432,3,618,373590,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:18:38,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,689,880534,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:18:45,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,696,881215,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:18:54,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,706,882187,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:19:08,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,720,883550,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,NPK_DIST,12:19:14,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,726,384086,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:00:02,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,6622,577995,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:00:05,Sunny / warm - some cloud later in session,Video,27,4384,96,2048,2432,3,6626,78335,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:03:28,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,6828,597978,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:03:37,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,6837,598850,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:03:50,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,6850,600110,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:04:01,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,6861,101128,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:08:15,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7115,823316,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:08:17,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7117,323461,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:08:18,Sunny / warm - some cloud later in session,Video,38,4384,96,2048,2432,3,7118,823606,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:08:44,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7144,826119,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:08:46,Sunny / warm - some cloud later in session,Video,49,4384,96,2048,2432,3,7146,326264,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:09:16,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7176,329165,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:09:17,Sunny / warm - some cloud later in session,Video,44,4384,96,2048,2432,3,7178,329358,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:09:46,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7206,832119,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:09:47,Sunny / warm - some cloud later in session,Video,46,4384,96,2048,2432,3,7208,332264,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:10:17,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7237,835123,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:10:19,Sunny / warm - some cloud later in session,Video,58,4384,96,2048,2432,3,7239,835317,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:15:24,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7544,742417,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:15:26,Sunny / warm - some cloud later in session,Video,35,4384,96,2048,2432,3,7546,742610,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:15:51,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7571,244973,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:15:52,Sunny / warm - some cloud later in session,Video,36,4384,96,2048,2432,3,7572,745118,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:16:19,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7599,747723,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:16:20,Sunny / warm - some cloud later in session,Video,38,4384,96,2048,2432,3,7600,747819,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:16:45,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7625,750230,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:16:46,Sunny / warm - some cloud later in session,Video,30,4384,96,2048,2432,3,7627,250374,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:17:48,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7688,756306,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:17:54,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7694,756885,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:18:03,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7703,757755,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:18:12,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7712,758624,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:21:11,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7891,499692,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:21:25,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7905,501055,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:21:44,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7924,2857,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:22:39,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7979,508268,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:22:44,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7984,508755,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:22:56,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,7996,9877,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:23:01,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8001,510414,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:23:09,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8009,511195,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:26:54,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8234,533119,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:26:56,Sunny / warm - some cloud later in session,Video,16,4384,96,2048,2432,3,8237,33362,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:27:11,Sunny / warm - some cloud later in session,Single,1,4384,96,2048,2432,3,8251,34727,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/26,D,DIST,11:27:12,Sunny / warm - some cloud later in session,Video,22,4384,96,2048,2432,3,8252,534873,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
